sport,api_version,season,seasonId,week_number,game_number,season_type,playerId,uniformNumber,uniformNumberDisplay,primaryPositionLk,secondaryPositionLk,first_name,last_name,full_name,player_id,uniform_number,uniform_number_display,primary_position_lk,secondary_position_lk,team_id,sets_played,kills,kills_per_set,attack_errors,attack_attempts,attack_percentage,assists,assists_per_set,setting_errors,service_errors,service_aces,service_aces_per_set,total_reception_attempts,reception_errors,positive_reception_pct,digs,digs_per_set,blocks,blocks_per_set,au_total_points
volleyball,v1,2022,11,5,26,Championship,276,43,43,MBLCK,,Tina,Boe,Tina Boe,276,43,43,MBLCK,,145,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,40
volleyball,v1,2022,11,5,27,Championship,64,8,8,OUTHT,,Cassidy,Lichtman,Cassidy Lichtman,64,8,8,OUTHT,,145,3,7,2.33,3,24,0.17,0,0.0,0,0,0,0.0,12,0,0.67,8,2.67,0,0.0,216
volleyball,v1,2022,11,5,27,Championship,121,55,55,MBLCK,,Ali,Bastianelli,Ali Bastianelli,121,55,55,MBLCK,,145,3,3,1.0,1,8,0.25,0,0.0,0,2,1,0.33,0,0,0.0,0,0.0,1,0.33,160
volleyball,v1,2022,11,5,27,Championship,263,54,54,MBLCK,,Emma,Willis,Emma Willis,263,54,54,MBLCK,,145,3,5,1.67,2,14,0.21,1,0.33,0,1,0,0.0,0,0,0.0,3,1.0,1,0.33,176
volleyball,v1,2022,11,5,27,Championship,273,35,35,OPPHT,,Falyn,Fonoimoana,Falyn Fonoimoana,273,35,35,OPPHT,,145,3,9,3.0,4,20,0.25,0,0.0,0,2,0,0.0,0,0,0.0,9,3.0,1,0.33,205
volleyball,v1,2022,11,5,27,Championship,220,46,46,LIB,,Morgan,Hentz,Morgan Hentz,220,46,46,LIB,,145,3,0,0.0,0,0,0.0,4,1.33,0,0,0,0.0,23,0,0.48,16,5.33,0,0.0,306
volleyball,v1,2022,11,5,27,Championship,259,6,6,SETTR,,Alisha,Childress,Alisha Childress,259,6,6,SETTR,,145,3,1,0.33,0,2,0.5,22,7.33,0,1,0,0.0,0,0,0.0,7,2.33,0,0.0,197
volleyball,v1,2022,11,5,27,Championship,262,3,3,SETTR,,Carli,Lloyd,Carli Lloyd,262,3,3,SETTR,,145,3,0,0.0,0,0,0.0,11,3.67,1,0,0,0.0,0,0,0.0,2,0.67,0,0.0,149
volleyball,v1,2022,11,5,27,Championship,141,14,14,OUTHT,,Leah,Edmond,Leah Edmond,141,14,14,OUTHT,,145,3,14,4.67,5,34,0.26,1,0.33,0,2,0,0.0,25,2,0.52,7,2.33,2,0.67,278
volleyball,v1,2022,11,5,27,Championship,269,48,48,OUTHT,,Jamie,Peterson,Jamie Peterson,269,48,48,OUTHT,,145,3,6,2.0,3,16,0.19,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,152
volleyball,v1,2022,11,5,27,Championship,276,43,43,MBLCK,,Tina,Boe,Tina Boe,276,43,43,MBLCK,,145,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,140
volleyball,v1,2022,11,5,27,Championship,71,7,7,OUTHT,,Erin,Fairs,Erin Fairs,71,7,7,OUTHT,,143,3,8,2.67,4,24,0.17,0,0.0,0,1,1,0.33,11,0,0.45,7,2.33,0,0.0,105
volleyball,v1,2022,11,5,27,Championship,271,37,37,LIB,,Hana,Lishman,Hana Lishman,271,37,37,LIB,,143,3,0,0.0,0,0,0.0,3,1.0,0,0,0,0.0,16,1,0.69,8,2.67,0,0.0,93
volleyball,v1,2022,11,5,27,Championship,68,18,18,OUTHT,,Deja,McClendon,Deja McClendon,68,18,18,OUTHT,,143,2,2,1.0,1,5,0.2,1,0.5,0,0,0,0.0,12,0,0.5,8,4.0,0,0.0,97
volleyball,v1,2022,11,5,27,Championship,114,30,30,MBLCK,,Lianna,Sybeldon,Lianna Sybeldon,114,30,30,MBLCK,,143,3,4,1.33,1,12,0.25,0,0.0,1,1,0,0.0,0,0,0.0,1,0.33,4,1.33,93
volleyball,v1,2022,11,5,27,Championship,218,4,4,SETTR,,Ray,Santos,Ray Santos,218,4,4,SETTR,,143,2,1,0.5,0,1,1.0,17,8.5,1,0,0,0.0,0,0,0.0,10,5.0,1,0.5,115
volleyball,v1,2022,11,5,27,Championship,117,17,17,SETTR,,Taylor,Bruns Tegenrot,Taylor Bruns Tegenrot,117,17,17,SETTR,,143,3,1,0.33,0,3,0.33,10,3.33,0,1,1,0.33,0,0,0.0,5,1.67,0,0.0,87
volleyball,v1,2022,11,5,27,Championship,270,51,51,OPPHT,,Taylor,Fricano,Taylor Fricano,270,51,51,OPPHT,,143,1,2,2.0,1,8,0.13,0,0.0,0,0,0,0.0,0,0,0.0,4,4.0,0,0.0,64
volleyball,v1,2022,11,5,27,Championship,272,42,42,OPPHT,,Niki,Withers,Niki Withers,272,42,42,OPPHT,,143,2,1,0.5,0,1,1.0,0,0.0,1,0,0,0.0,0,0,0.0,0,0.0,1,0.5,48
volleyball,v1,2022,11,5,27,Championship,277,45,45,OUTHT,,Dani,Drews,Dani Drews,277,45,45,OUTHT,,143,3,12,4.0,5,37,0.19,0,0.0,1,0,1,0.33,20,0,0.4,5,1.67,1,0.33,129
volleyball,v1,2022,11,5,27,Championship,56,5,5,MBLCK,,Molly,McCage,Molly McCage,56,5,5,MBLCK,,143,3,4,1.33,1,14,0.21,0,0.0,0,2,0,0.0,0,0,0.0,0,0.0,4,1.33,112
volleyball,v1,2022,11,5,28,Championship,140,41,41,MBLCK,,Taylor,Sandbothe,Taylor Sandbothe,140,41,41,MBLCK,,144,3,6,2.0,1,23,0.22,2,0.67,0,0,1,0.33,0,0,0.0,2,0.67,0,0.0,60
volleyball,v1,2022,11,5,28,Championship,266,58,58,MBLCK,,Eri,Xue,Eri Xue,266,58,58,MBLCK,,144,3,7,2.33,3,15,0.27,0,0.0,0,0,1,0.33,0,0,0.0,5,1.67,0,0.0,57
volleyball,v1,2022,11,5,28,Championship,88,28,28,MBLCK,,Taylor,Morgan,Taylor Morgan,88,28,28,MBLCK,,144,3,7,2.33,0,15,0.47,0,0.0,0,0,0,0.0,0,0,0.0,1,0.33,1,0.33,73
volleyball,v1,2022,11,5,28,Championship,261,27,27,SETTR,,Natalia,Valentin-Anderson,Natalia Valentin-Anderson,261,27,27,SETTR,,144,3,0,0.0,0,1,0.0,29,9.67,0,0,0,0.0,1,0,0.0,14,4.67,2,0.67,123
volleyball,v1,2022,11,5,28,Championship,264,20,20,OUTHT,,Noami,Santos-Lamb,Noami Santos-Lamb,264,20,20,OUTHT,,144,1,1,1.0,2,10,-0.1,0,0.0,1,0,0,0.0,10,0,0.9,2,2.0,0,0.0,0
volleyball,v1,2022,11,5,28,Championship,217,23,23,OUTHT,,Madison,Villines,Madison Villines,217,23,23,OUTHT,,144,3,12,4.0,4,31,0.26,0,0.0,0,1,1,0.33,25,1,0.6,7,2.33,0,0.0,105
volleyball,v1,2022,11,5,28,Championship,120,29,29,OUTHT,OPPHT,Lindsay,Stalzer,Lindsay Stalzer,120,29,29,OUTHT,OPPHT,144,3,7,2.33,9,31,-0.06,1,0.33,0,0,1,0.33,24,3,0.38,6,2.0,0,0.0,-27
volleyball,v1,2022,11,5,28,Championship,131,26,26,OPPHT,,Erica,Wilson,Erica Wilson,131,26,26,OPPHT,,144,3,2,0.67,0,7,0.29,0,0.0,0,3,0,0.0,0,0,0.0,4,1.33,0,0.0,12
volleyball,v1,2022,11,5,28,Championship,222,32,32,LIB,,Amanda,Benson,Amanda Benson,222,32,32,LIB,,144,3,0,0.0,0,0,0.0,1,0.33,0,0,0,0.0,10,1,0.8,11,3.67,0,0.0,60
volleyball,v1,2022,11,5,28,Championship,66,2,2,SETTR,,Valerie,Nichol,Valerie Nichol,66,2,2,SETTR,,144,1,0,0.0,0,0,0.0,4,4.0,0,0,0,0.0,0,0,0.0,2,2.0,0,0.0,14
volleyball,v1,2022,11,5,28,Championship,223,16,16,MBLCK,,Jenna,Rosenthal,Jenna Rosenthal,223,16,16,MBLCK,,142,3,5,1.67,1,15,0.27,0,0.0,0,2,0,0.0,0,0,0.0,0,0.0,3,1.0,228
volleyball,v1,2022,11,5,28,Championship,274,88,88,SETTR,,Nootsara,Tomkom,Nootsara Tomkom,274,88,88,SETTR,,142,3,0,0.0,0,1,0.0,42,14.0,0,1,1,0.33,0,0,0.0,8,2.67,2,0.67,310
volleyball,v1,2022,11,5,28,Championship,230,44,44,OUTHT,,Kalei,Mau,Kalei Mau,230,44,44,OUTHT,,142,3,4,1.33,2,18,0.11,0,0.0,0,0,0,0.0,0,0,0.0,3,1.0,1,0.33,215
volleyball,v1,2022,11,5,28,Championship,91,24,24,OUTHT,,Aury,Cruz,Aury Cruz,91,24,24,OUTHT,,142,3,15,5.0,5,34,0.29,0,0.0,0,0,0,0.0,29,1,0.41,12,4.0,0,0.0,352
volleyball,v1,2022,11,5,28,Championship,116,40,40,LIB,,Nomaris,Vélez Agosto,Nomaris Vélez Agosto,116,40,40,LIB,,142,3,0,0.0,0,0,0.0,2,0.67,0,0,0,0.0,12,0,0.58,14,4.67,0,0.0,266
volleyball,v1,2022,11,5,28,Championship,260,15,15,OPPHT,,Naya,Crittenden,Naya Crittenden,260,15,15,OPPHT,,142,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,180
volleyball,v1,2022,11,5,28,Championship,219,11,11,MBLCK,,Ronika,Stone,Ronika Stone,219,11,11,MBLCK,,142,3,3,1.0,1,10,0.2,0,0.0,0,0,0,0.0,0,0,0.0,3,1.0,1,0.33,219
volleyball,v1,2022,11,5,28,Championship,268,33,33,MBLCK,,Rachael,Fara,Rachael Fara,268,33,33,MBLCK,,142,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,180
volleyball,v1,2022,11,5,28,Championship,275,38,38,SETTR,,Tori,Dilfer,Tori Dilfer,275,38,38,SETTR,,142,3,0,0.0,0,0,0.0,0,0.0,0,1,1,0.33,0,0,0.0,8,2.67,0,0.0,224
volleyball,v1,2022,11,5,28,Championship,128,81,81,OUTHT,,Bethania,De La Cruz,Bethania De La Cruz,128,81,81,OUTHT,,142,3,17,5.67,1,40,0.4,0,0.0,0,0,3,1.0,16,2,0.5,17,5.67,0,0.0,477
volleyball,v1,2022,11,5,29,Championship,220,46,46,LIB,,Morgan,Hentz,Morgan Hentz,220,46,46,LIB,,145,4,0,0.0,0,0,0.0,2,0.5,0,0,0,0.0,19,1,0.47,21,5.25,0,0.0,286
volleyball,v1,2022,11,5,29,Championship,141,14,14,OUTHT,,Leah,Edmond,Leah Edmond,141,14,14,OUTHT,,145,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,140
volleyball,v1,2022,11,5,29,Championship,276,43,43,MBLCK,,Tina,Boe,Tina Boe,276,43,43,MBLCK,,145,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,140
volleyball,v1,2022,11,5,29,Championship,273,35,35,OPPHT,,Falyn,Fonoimoana,Falyn Fonoimoana,273,35,35,OPPHT,,145,4,9,2.25,2,29,0.24,1,0.25,0,3,1,0.25,0,0,0.0,6,1.5,1,0.25,217
volleyball,v1,2022,11,5,29,Championship,262,3,3,SETTR,,Carli,Lloyd,Carli Lloyd,262,3,3,SETTR,,145,4,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,2,0.5,0,0.0,150
volleyball,v1,2022,11,5,29,Championship,269,48,48,OUTHT,,Jamie,Peterson,Jamie Peterson,269,48,48,OUTHT,,145,4,17,4.25,5,53,0.23,1,0.25,0,3,0,0.0,31,4,0.45,7,1.75,1,0.25,189
volleyball,v1,2022,11,5,29,Championship,121,55,55,MBLCK,,Ali,Bastianelli,Ali Bastianelli,121,55,55,MBLCK,,145,4,4,1.0,2,13,0.15,1,0.25,0,1,0,0.0,0,0,0.0,1,0.25,1,0.25,158
volleyball,v1,2022,11,5,29,Championship,64,8,8,OUTHT,,Cassidy,Lichtman,Cassidy Lichtman,64,8,8,OUTHT,,145,4,9,2.25,4,44,0.11,1,0.25,0,0,1,0.25,24,1,0.58,18,4.5,2,0.5,335
volleyball,v1,2022,11,5,29,Championship,259,6,6,SETTR,,Alisha,Childress,Alisha Childress,259,6,6,SETTR,,145,4,2,0.5,1,3,0.33,35,8.75,1,0,0,0.0,0,0,0.0,10,2.5,2,0.5,225
volleyball,v1,2022,11,5,29,Championship,263,54,54,MBLCK,,Emma,Willis,Emma Willis,263,54,54,MBLCK,,145,4,2,0.5,2,7,0.0,0,0.0,0,3,0,0.0,0,0,0.0,0,0.0,1,0.25,112
volleyball,v1,2022,11,5,29,Championship,140,41,41,MBLCK,,Taylor,Sandbothe,Taylor Sandbothe,140,41,41,MBLCK,,144,4,6,1.5,1,17,0.29,0,0.0,1,0,2,0.5,0,0,0.0,2,0.5,3,0.75,129
volleyball,v1,2022,11,5,29,Championship,88,28,28,MBLCK,,Taylor,Morgan,Taylor Morgan,88,28,28,MBLCK,,144,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,40
volleyball,v1,2022,11,5,29,Championship,266,58,58,MBLCK,,Eri,Xue,Eri Xue,266,58,58,MBLCK,,144,4,5,1.25,3,10,0.2,1,0.25,0,0,0,0.0,1,0,1.0,3,0.75,3,0.75,86
volleyball,v1,2022,11,5,29,Championship,264,20,20,OUTHT,,Noami,Santos-Lamb,Noami Santos-Lamb,264,20,20,OUTHT,,144,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,40
volleyball,v1,2022,11,5,29,Championship,222,32,32,LIB,,Amanda,Benson,Amanda Benson,222,32,32,LIB,,144,4,0,0.0,0,0,0.0,3,0.75,0,0,0,0.0,13,1,0.62,15,3.75,0,0.0,111
volleyball,v1,2022,11,5,29,Championship,217,23,23,OUTHT,,Madison,Villines,Madison Villines,217,23,23,OUTHT,,144,4,10,2.5,7,39,0.08,0,0.0,0,2,1,0.25,31,0,0.61,17,4.25,1,0.25,140
volleyball,v1,2022,11,5,29,Championship,120,29,29,OUTHT,OPPHT,Lindsay,Stalzer,Lindsay Stalzer,120,29,29,OUTHT,OPPHT,144,4,11,2.75,7,43,0.09,1,0.25,1,1,1,0.25,21,1,0.62,9,2.25,1,0.25,111
volleyball,v1,2022,11,5,29,Championship,131,26,26,OPPHT,,Erica,Wilson,Erica Wilson,131,26,26,OPPHT,,144,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,40
volleyball,v1,2022,11,5,29,Championship,261,27,27,SETTR,,Natalia,Valentin-Anderson,Natalia Valentin-Anderson,261,27,27,SETTR,,144,4,2,0.5,0,4,0.5,33,8.25,2,0,1,0.25,0,0,0.0,12,3.0,1,0.25,147
volleyball,v1,2022,11,5,29,Championship,66,2,2,SETTR,,Valerie,Nichol,Valerie Nichol,66,2,2,SETTR,,144,4,9,2.25,4,27,0.19,0,0.0,0,1,1,0.25,0,0,0.0,13,3.25,2,0.5,132
volleyball,v1,2022,11,5,30,Championship,117,17,17,SETTR,,Taylor,Bruns Tegenrot,Taylor Bruns Tegenrot,117,17,17,SETTR,,143,1,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,40
volleyball,v1,2022,11,5,30,Championship,56,5,5,MBLCK,,Molly,McCage,Molly McCage,56,5,5,MBLCK,,143,3,5,1.67,3,16,0.13,0,0.0,0,3,0,0.0,1,0,1.0,5,1.67,1,0.33,59
volleyball,v1,2022,11,5,30,Championship,277,45,45,OUTHT,,Dani,Drews,Dani Drews,277,45,45,OUTHT,,143,3,18,6.0,4,54,0.26,0,0.0,0,0,0,0.0,3,0,0.67,7,2.33,1,0.33,191
volleyball,v1,2022,11,5,30,Championship,68,18,18,OUTHT,,Deja,McClendon,Deja McClendon,68,18,18,OUTHT,,143,3,7,2.33,2,19,0.26,0,0.0,0,1,0,0.0,22,0,0.55,10,3.33,1,0.33,148
volleyball,v1,2022,11,5,30,Championship,271,37,37,LIB,,Hana,Lishman,Hana Lishman,271,37,37,LIB,,143,3,0,0.0,0,0,0.0,6,2.0,0,0,0,0.0,21,0,0.48,15,5.0,0,0.0,136
volleyball,v1,2022,11,5,30,Championship,272,42,42,OPPHT,,Niki,Withers,Niki Withers,272,42,42,OPPHT,,143,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,40
volleyball,v1,2022,11,5,30,Championship,218,4,4,SETTR,,Ray,Santos,Ray Santos,218,4,4,SETTR,,143,3,1,0.33,1,3,0.0,35,11.67,2,0,0,0.0,0,0,0.0,13,4.33,2,0.67,134
volleyball,v1,2022,11,5,30,Championship,71,7,7,OUTHT,,Erin,Fairs,Erin Fairs,71,7,7,OUTHT,,143,3,10,3.33,2,37,0.22,0,0.0,0,1,0,0.0,22,2,0.45,11,3.67,2,0.67,203
volleyball,v1,2022,11,5,30,Championship,270,51,51,OPPHT,,Taylor,Fricano,Taylor Fricano,270,51,51,OPPHT,,143,1,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,40
volleyball,v1,2022,11,5,30,Championship,114,30,30,MBLCK,,Lianna,Sybeldon,Lianna Sybeldon,114,30,30,MBLCK,,143,3,4,1.33,2,15,0.13,2,0.67,0,0,0,0.0,1,0,0.0,4,1.33,2,0.67,82
volleyball,v1,2022,11,5,30,Championship,91,24,24,OUTHT,,Aury,Cruz,Aury Cruz,91,24,24,OUTHT,,142,3,11,3.67,6,42,0.12,0,0.0,0,2,0,0.0,11,0,0.73,10,3.33,0,0.0,206
volleyball,v1,2022,11,5,30,Championship,274,88,88,SETTR,,Nootsara,Tomkom,Nootsara Tomkom,274,88,88,SETTR,,142,3,2,0.67,0,3,0.67,41,13.67,0,0,0,0.0,0,0,0.0,11,3.67,0,0.0,251
volleyball,v1,2022,11,5,30,Championship,116,40,40,LIB,,Nomaris,Vélez Agosto,Nomaris Vélez Agosto,116,40,40,LIB,,142,3,0,0.0,0,0,0.0,4,1.33,0,0,0,0.0,30,0,0.6,22,7.33,0,0.0,285
volleyball,v1,2022,11,5,30,Championship,219,11,11,MBLCK,,Ronika,Stone,Ronika Stone,219,11,11,MBLCK,,142,3,7,2.33,2,18,0.28,0,0.0,0,0,0,0.0,0,0,0.0,2,0.67,1,0.33,194
volleyball,v1,2022,11,5,30,Championship,268,33,33,MBLCK,,Rachael,Fara,Rachael Fara,268,33,33,MBLCK,,142,1,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,140
volleyball,v1,2022,11,5,30,Championship,275,38,38,SETTR,,Tori,Dilfer,Tori Dilfer,275,38,38,SETTR,,142,2,0,0.0,0,1,0.0,3,1.5,0,0,0,0.0,0,0,0.0,1,0.5,0,0.0,148
volleyball,v1,2022,11,5,30,Championship,223,16,16,MBLCK,,Jenna,Rosenthal,Jenna Rosenthal,223,16,16,MBLCK,,142,3,6,2.0,2,16,0.25,0,0.0,0,2,0,0.0,0,0,0.0,3,1.0,1,0.33,175
volleyball,v1,2022,11,5,30,Championship,128,81,81,OUTHT,,Bethania,De La Cruz,Bethania De La Cruz,128,81,81,OUTHT,,142,3,19,6.33,4,49,0.31,0,0.0,0,2,2,0.67,27,0,0.67,17,5.67,2,0.67,459
volleyball,v1,2022,11,5,30,Championship,260,15,15,OPPHT,,Naya,Crittenden,Naya Crittenden,260,15,15,OPPHT,,142,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,140
volleyball,v1,2022,11,5,30,Championship,230,44,44,OUTHT,,Kalei,Mau,Kalei Mau,230,44,44,OUTHT,,142,3,5,1.67,5,19,0.0,0,0.0,0,0,0,0.0,0,0,0.0,9,3.0,1,0.33,177
