sport,api_version,type,teamId,homeTeamFlg,season,season_id,week_number,game_number,season_type,player_id,uniform_number,uniform_number_display,primary_position_lk,secondary_position_lk,first_name,last_name,full_name,G,MIN,FGM,FGA,FG%,3PM,3PA,3P%,2PM,2PA,2P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PTS,AU_PTS,eFG%,TS%,shootingFoulsCommitted,shootingFoulsDrawn,personalFoulsCommitted,personalFoulsDrawn,offensiveFoulsCommitted,offensiveFoulsDrawn,doubleDoubles,tripleDoubles,GmSc
basketball,v1,Player,317,0,2023,73,4,24,Championship,625,26,26,FWD,,Lydia,Rivers,Lydia Rivers,1,12,1,1,1.0,0,0,,1,1,1.0,1,2,0.5,2,3,5,0,0,0,0,3,143,1.0,0.798,2,1,0,0,0,0,0,0,5.299999999999999
basketball,v1,Player,317,0,2023,73,4,24,Championship,240,4,4,GD,,Lexie,Brown,Lexie Brown,1,39,2,8,0.25,1,4,0.25,1,4,0.25,7,7,1.0,0,3,3,1,0,0,2,12,153,0.312,0.542,1,3,0,0,1,0,0,0,12.4
basketball,v1,Player,317,0,2023,73,4,24,Championship,257,6,6,GD,,Kelsey,Mitchell,Kelsey Mitchell,1,35,10,20,0.5,4,8,0.5,6,12,0.5,4,4,1.0,3,2,5,1,1,0,1,28,330,0.6,0.643,2,1,0,1,0,1,0,0,35.400000000000006
basketball,v1,Player,317,0,2023,73,4,24,Championship,556,13,13,FWD,,Kristi,Bellock,Kristi Bellock,1,31,1,5,0.2,0,2,0.0,1,3,0.333,0,0,,1,2,3,2,0,0,0,2,120,0.2,0.2,0,0,0,0,0,0,0,0,5.1
basketball,v1,Player,317,0,2023,73,4,24,Championship,249,63,63,GD,,CC,Andrews,CC Andrews,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,100,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,317,0,2023,73,4,24,Championship,229,32,32,CTR,,Akela,Maize,Akela Maize,1,3,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,100,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,316,1,2023,73,4,24,Championship,557,3,3,GD,,Jordin,Canada,Jordin Canada,1,38,4,9,0.444,0,1,0.0,4,8,0.5,3,4,0.75,0,3,3,9,0,0,1,11,431,0.444,0.511,3,1,0,1,1,1,0,0,18.400000000000002
basketball,v1,Player,316,1,2023,73,4,24,Championship,216,10,10,GD,,Courtney,Williams,Courtney Williams,1,34,4,15,0.267,1,3,0.333,3,12,0.25,2,2,1.0,2,5,7,3,1,0,2,11,279,0.3,0.346,4,1,1,0,0,0,0,0,16.200000000000003
basketball,v1,Player,316,1,2023,73,4,24,Championship,562,7,7,GDFD,,Whitney,Knight,Whitney Knight,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,250,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,316,1,2023,73,4,24,Championship,210,5,5,GD,,Essence,Carson,Essence Carson,1,35,8,14,0.571,3,5,0.6,5,9,0.556,2,2,1.0,3,5,8,0,2,0,1,21,551,0.679,0.706,1,1,0,0,0,0,0,0,28.799999999999997
basketball,v1,Player,316,1,2023,73,4,24,Championship,567,36,36,GD,,Suriya,McGuire,Suriya McGuire,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,250,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,316,1,2023,73,4,24,Championship,568,44,44,FWD,,Caliya,Robinson,Caliya Robinson,1,2,0,1,0.0,0,0,,0,1,0.0,0,0,,0,0,0,1,0,0,0,0,250,0.0,0.0,0,0,0,0,0,0,0,0,0.7
basketball,v1,Player,316,1,2023,73,4,24,Championship,569,54,54,GD,,Crystal,Bradford,Crystal Bradford,1,11,3,6,0.5,0,1,0.0,3,5,0.6,0,0,,1,2,3,2,1,0,1,6,312,0.5,0.5,1,0,0,0,0,0,0,0,9.9
basketball,v1,Player,316,1,2023,73,4,24,Championship,570,91,91,FWD,,G'mrice,Davis,G'mrice Davis,1,5,2,3,0.667,0,0,,2,3,0.667,0,0,,0,1,1,0,1,1,0,4,305,0.667,0.667,0,0,0,0,0,0,0,0,7.569999999999999
basketball,v1,Player,316,1,2023,73,4,24,Championship,623,40,40,FWD,,Jasmine,Walker,Jasmine Walker,1,34,5,8,0.625,3,3,1.0,2,5,0.4,3,3,1.0,1,7,8,2,2,0,0,16,457,0.812,0.858,2,2,0,0,0,0,0,0,24.2
basketball,v1,Player,316,1,2023,73,4,24,Championship,238,0,0,GD,,Taj,Cole,Taj Cole,1,4,0,1,0.0,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,0,0,224,0.0,0.0,2,0,0,0,0,0,0,0,0.0
basketball,v1,Player,316,1,2023,73,4,24,Championship,211,99,99,GD,,Odyssey,Sims,Odyssey Sims,1,37,11,17,0.647,1,5,0.2,10,12,0.833,10,11,0.909,1,2,3,4,1,0,2,33,580,0.676,0.755,1,6,1,1,0,1,0,0,39.7
basketball,v1,Player,322,0,2023,73,5,25,Championship,568,44,44,FWD,,Caliya,Robinson,Caliya Robinson,1,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,242,,,0,0,1,0,0,0,0,0,-0.4
basketball,v1,Player,322,0,2023,73,5,25,Championship,205,9,9,GD,,Natasha,Cloud,Natasha Cloud,1,38,4,11,0.364,0,3,0.0,4,8,0.5,6,6,1.0,1,4,5,7,1,0,1,14,436,0.364,0.513,0,3,0,1,0,0,0,0,22.4
basketball,v1,Player,322,0,2023,73,5,25,Championship,560,16,16,FWD,,Naz,Hillmon,Naz Hillmon,1,39,8,16,0.5,0,1,0.0,8,15,0.533,9,11,0.818,4,8,12,1,2,0,1,25,602,0.5,0.6,1,3,0,2,0,0,1,0,34.300000000000004
basketball,v1,Player,322,0,2023,73,5,25,Championship,623,40,40,FWD,,Jasmine,Walker,Jasmine Walker,1,30,4,10,0.4,2,4,0.5,2,6,0.333,1,2,0.5,1,8,9,1,1,3,3,11,348,0.5,0.506,1,1,1,0,0,0,0,0,28.299999999999997
basketball,v1,Player,322,0,2023,73,5,25,Championship,559,17,17,GD,,Allisha,Gray,Allisha Gray,1,37,7,15,0.467,2,4,0.5,5,11,0.455,9,9,1.0,1,4,5,1,0,1,3,25,504,0.533,0.659,2,3,0,2,0,0,0,0,34.75
basketball,v1,Player,322,0,2023,73,5,25,Championship,207,1,1,GDFD,,Ty,Young,Ty Young,1,13,0,1,0.0,0,0,,0,1,0.0,0,0,,1,4,5,0,0,0,0,0,250,0.0,0.0,1,0,2,1,0,0,0,0,1.0999999999999999
basketball,v1,Player,322,0,2023,73,5,25,Championship,563,12,12,FWD,,Karisma,Penn,Karisma Penn,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,250,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,322,0,2023,73,5,25,Championship,238,0,0,GD,,Taj,Cole,Taj Cole,1,15,1,5,0.2,0,2,0.0,1,3,0.333,2,2,1.0,0,1,1,1,3,0,2,4,271,0.2,0.34,1,1,0,0,0,0,0,0,6.4
basketball,v1,Player,322,0,2023,73,5,25,Championship,209,30,30,FWD,,Jessica,Kuster,Jessica Kuster,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,250,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,322,0,2023,73,5,25,Championship,240,4,4,GD,,Lexie,Brown,Lexie Brown,1,27,2,5,0.4,0,1,0.0,2,4,0.5,2,2,1.0,0,1,1,2,0,1,3,6,289,0.4,0.51,0,1,0,0,0,0,0,0,7.949999999999999
basketball,v1,Player,322,0,2023,73,5,25,Championship,626,77,77,FWD,,Hope,Elam,Hope Elam,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,250,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,321,1,2023,73,5,25,Championship,249,63,63,GD,,CC,Andrews,CC Andrews,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,100,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,321,1,2023,73,5,25,Championship,241,90,90,GDFD,,MeMe,Jackson,MeMe Jackson,1,5,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,92,,,1,0,0,0,0,0,0,0,0.0
basketball,v1,Player,321,1,2023,73,5,25,Championship,557,3,3,GD,,Jordin,Canada,Jordin Canada,1,38,5,10,0.5,1,1,1.0,4,9,0.444,3,3,1.0,0,1,1,6,1,1,3,14,253,0.55,0.618,0,2,0,0,0,0,0,0,23.4
basketball,v1,Player,321,1,2023,73,5,25,Championship,229,32,32,CTR,,Akela,Maize,Akela Maize,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,100,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,321,1,2023,73,5,25,Championship,569,54,54,GD,,Crystal,Bradford,Crystal Bradford,1,34,9,19,0.474,1,5,0.2,8,14,0.571,1,2,0.5,2,6,8,3,1,1,2,20,260,0.5,0.503,4,1,2,1,0,0,0,0,36.01
basketball,v1,Player,321,1,2023,73,5,25,Championship,216,10,10,GD,,Courtney,Williams,Courtney Williams,1,24,4,12,0.333,0,1,0.0,4,11,0.364,0,0,,0,4,4,5,3,0,4,8,144,0.333,0.333,2,0,0,0,0,0,0,0,13.299999999999997
basketball,v1,Player,321,1,2023,73,5,25,Championship,564,0,00,FWD,,NaLyssa,Smith,NaLyssa Smith,1,40,7,17,0.412,0,1,0.0,7,16,0.438,1,1,1.0,3,11,14,2,0,1,2,15,225,0.412,0.43,2,1,1,2,0,0,1,0,30.529999999999994
basketball,v1,Player,321,1,2023,73,5,25,Championship,251,75,75,GD,,Air,Hearn,Air Hearn,1,15,4,5,0.8,3,4,0.75,1,1,1.0,0,0,,0,3,3,0,0,0,0,11,219,1.1,1.1,0,0,0,1,0,0,0,0,13.5
basketball,v1,Player,321,1,2023,73,5,25,Championship,572,28,28,CTR,,Jenna,Staiti,Jenna Staiti,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,100,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,321,1,2023,73,5,25,Championship,625,26,26,FWD,,Lydia,Rivers,Lydia Rivers,1,6,1,2,0.5,0,0,,1,2,0.5,0,0,,2,0,2,0,0,0,0,2,114,0.5,0.5,0,0,2,0,0,0,0,0,3.0
basketball,v1,Player,321,1,2023,73,5,25,Championship,566,11,11,GD,,Lexie,Hull,Lexie Hull,1,38,4,10,0.4,2,8,0.25,2,2,1.0,3,4,0.75,2,2,4,5,1,0,2,13,206,0.5,0.553,3,2,1,0,0,0,0,0,18.300000000000004
basketball,v1,Player,320,0,2023,73,5,26,Championship,624,69,69,GD,,Kierstan,Bell,Kierstan Bell,1,35,10,18,0.556,3,8,0.375,7,10,0.7,0,0,,1,6,7,1,1,0,4,23,234,0.639,0.639,2,0,0,0,0,0,0,0,27.2
basketball,v1,Player,320,0,2023,73,5,26,Championship,206,51,51,GD,,Sydney,Colson,Sydney Colson,1,35,3,11,0.273,1,5,0.2,2,6,0.333,1,2,0.5,0,2,2,4,1,0,0,8,96,0.318,0.337,0,1,1,0,0,0,0,0,12.799999999999997
basketball,v1,Player,320,0,2023,73,5,26,Championship,562,7,7,GDFD,,Whitney,Knight,Whitney Knight,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,50,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,320,0,2023,73,5,26,Championship,556,13,13,FWD,,Kristi,Bellock,Kristi Bellock,1,13,0,2,0.0,0,0,,0,2,0.0,0,0,,2,1,3,0,0,1,0,0,57,0.0,0.0,1,0,0,0,0,0,0,0,2.6799999999999997
basketball,v1,Player,320,0,2023,73,5,26,Championship,561,31,31,FWD,,N'dea,Jones,N'dea Jones,1,29,3,3,1.0,0,0,,3,3,1.0,4,4,1.0,3,8,11,2,2,1,1,10,272,1.0,1.05,1,2,0,1,0,1,1,0,19.569999999999997
basketball,v1,Player,320,0,2023,73,5,26,Championship,567,36,36,GD,,Suriya,McGuire,Suriya McGuire,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,50,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,320,0,2023,73,5,26,Championship,250,3,3,FWD,,Danni,McCray,Danni McCray,1,24,0,1,0.0,0,1,0.0,0,0,,4,4,1.0,2,1,3,0,1,0,1,4,121,0.0,0.725,0,2,0,0,0,1,0,0,5.7
basketball,v1,Player,320,0,2023,73,5,26,Championship,210,5,5,GD,,Essence,Carson,Essence Carson,1,19,4,9,0.444,1,4,0.25,3,5,0.6,0,0,,0,1,1,0,0,0,1,9,85,0.5,0.5,0,0,0,0,0,0,0,0,9.9
basketball,v1,Player,320,0,2023,73,5,26,Championship,211,99,99,GD,,Odyssey,Sims,Odyssey Sims,1,40,9,22,0.409,1,4,0.25,8,18,0.444,7,8,0.875,0,2,2,8,1,0,5,26,240,0.432,0.509,0,4,0,1,1,2,0,0,31.400000000000006
basketball,v1,Player,320,0,2023,73,5,26,Championship,225,30,15,GD,,Rebecca,Harris,Rebecca Harris,1,5,0,3,0.0,0,0,,0,3,0.0,0,0,,0,0,0,0,0,0,2,0,-8,0.0,0.0,1,0,0,0,0,0,0,0,-2.0
basketball,v1,Player,320,0,2023,73,5,26,Championship,232,24,24,GD,,Destinee,Walker,Destinee Walker,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,50,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,323,1,2023,73,5,26,Championship,622,55,55,FWD,,Theresa,Plaisance,Theresa Plaisance,1,30,3,6,0.5,3,5,0.6,0,1,0.0,1,2,0.5,0,1,1,4,2,0,2,10,409,0.75,0.727,0,1,0,0,0,0,0,0,13.9
basketball,v1,Player,323,1,2023,73,5,26,Championship,558,25,25,GD,,Layshia,Clarendon,Layshia Clarendon,1,30,6,10,0.6,1,1,1.0,5,9,0.556,2,2,1.0,0,2,2,5,1,0,1,15,462,0.65,0.689,0,1,0,1,1,0,0,0,21.5
basketball,v1,Player,323,1,2023,73,5,26,Championship,215,20,20,GD,,Kirby,Burkholder,Kirby Burkholder,1,13,3,4,0.75,0,0,,3,4,0.75,0,0,,1,3,4,3,0,0,0,6,397,0.75,0.75,1,0,0,0,0,0,0,0,10.9
basketball,v1,Player,323,1,2023,73,5,26,Championship,245,33,33,GDFD,,Antoinette,Bannister,Antoinette Bannister,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,300,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,323,1,2023,73,5,26,Championship,589,35,35,GD,,Veronica,Burton,Veronica Burton,1,12,2,2,1.0,1,1,1.0,1,1,1.0,0,0,,2,1,3,2,0,0,1,5,369,1.25,1.25,0,0,1,0,1,1,0,0,7.499999999999998
basketball,v1,Player,323,1,2023,73,5,26,Championship,226,2,2,FWD,,Isabelle,Harrison,Isabelle Harrison,1,33,10,25,0.4,1,3,0.333,9,22,0.409,3,3,1.0,4,8,12,5,1,2,5,24,546,0.42,0.456,2,1,0,0,2,0,1,0,57.2
basketball,v1,Player,323,1,2023,73,5,26,Championship,627,8,8,FWD,,Mya,Hollingshed,Mya Hollingshed,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,300,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,323,1,2023,73,5,26,Championship,565,22,22,GD,,Evina,Westbrook,Evina Westbrook,1,30,4,9,0.444,2,5,0.4,2,4,0.5,0,0,,0,2,2,2,1,0,2,10,354,0.556,0.556,1,0,1,0,0,0,0,0,12.2
basketball,v1,Player,323,1,2023,73,5,26,Championship,570,91,91,FWD,,G'mrice,Davis,G'mrice Davis,1,16,3,6,0.5,0,0,,3,6,0.5,1,1,1.0,4,3,7,0,2,1,0,7,421,0.5,0.543,1,1,0,0,0,0,0,0,16.84
basketball,v1,Player,323,1,2023,73,5,26,Championship,257,6,6,GD,,Kelsey,Mitchell,Kelsey Mitchell,1,35,6,12,0.5,2,5,0.4,4,7,0.571,3,3,1.0,2,6,8,4,1,0,4,17,502,0.583,0.638,4,1,0,0,0,0,0,0,22.4
basketball,v1,Player,323,0,2023,73,5,27,Championship,558,25,25,GD,,Layshia,Clarendon,Layshia Clarendon,1,28,7,9,0.778,1,2,0.5,6,7,0.857,3,3,1.0,1,3,4,7,0,0,3,18,267,0.833,0.872,1,2,2,2,0,0,0,0,23.499999999999996
basketball,v1,Player,323,0,2023,73,5,27,Championship,245,33,33,GDFD,,Antoinette,Bannister,Antoinette Bannister,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,50,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,323,0,2023,73,5,27,Championship,627,8,8,FWD,,Mya,Hollingshed,Mya Hollingshed,1,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,1,0,0,60,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,323,0,2023,73,5,27,Championship,226,2,2,FWD,,Isabelle,Harrison,Isabelle Harrison,1,25,5,13,0.385,0,0,,5,13,0.385,2,2,1.0,3,5,8,1,1,2,4,12,121,0.385,0.432,0,0,2,2,1,0,0,0,27.24
basketball,v1,Player,323,0,2023,73,5,27,Championship,570,91,91,FWD,,G'mrice,Davis,G'mrice Davis,1,18,5,6,0.833,0,0,,5,6,0.833,1,2,0.5,2,1,3,0,0,0,0,11,121,0.833,0.799,4,1,2,0,0,0,0,0,13.5
basketball,v1,Player,323,0,2023,73,5,27,Championship,215,20,20,GD,,Kirby,Burkholder,Kirby Burkholder,1,8,1,1,1.0,0,0,,1,1,1.0,0,0,,0,0,0,0,0,0,1,2,52,1.0,1.0,1,0,0,0,0,0,0,0,1.4
basketball,v1,Player,323,0,2023,73,5,27,Championship,589,35,35,GD,,Veronica,Burton,Veronica Burton,1,15,0,3,0.0,0,2,0.0,0,1,0.0,0,0,,1,2,3,5,3,1,0,0,126,0.0,0.0,1,0,1,1,0,1,0,0,8.87
basketball,v1,Player,323,0,2023,73,5,27,Championship,565,22,22,GD,,Evina,Westbrook,Evina Westbrook,1,31,2,6,0.333,1,1,1.0,1,5,0.2,2,4,0.5,3,3,6,0,0,0,1,7,75,0.417,0.451,1,1,2,0,0,0,0,0,8.199999999999998
basketball,v1,Player,323,0,2023,73,5,27,Championship,622,55,55,FWD,,Theresa,Plaisance,Theresa Plaisance,1,36,7,11,0.636,6,8,0.75,1,3,0.333,1,3,0.333,0,4,4,2,1,1,2,21,244,0.909,0.852,1,1,1,2,0,1,0,0,29.59
basketball,v1,Player,323,0,2023,73,5,27,Championship,257,6,6,GD,,Kelsey,Mitchell,Kelsey Mitchell,1,37,7,13,0.538,3,6,0.5,4,7,0.571,9,11,0.818,0,1,1,8,0,0,2,26,299,0.654,0.729,1,4,1,1,0,0,0,0,31.500000000000007
basketball,v1,Player,321,1,2023,73,5,27,Championship,569,54,54,GD,,Crystal,Bradford,Crystal Bradford,1,35,8,15,0.533,2,7,0.286,6,8,0.75,6,8,0.75,1,5,6,5,3,2,3,24,581,0.6,0.648,3,1,1,4,0,1,0,0,46.4
basketball,v1,Player,321,1,2023,73,5,27,Championship,251,75,75,GD,,Air,Hearn,Air Hearn,1,24,6,11,0.545,3,5,0.6,3,6,0.5,0,0,,1,2,3,1,1,1,1,15,408,0.682,0.682,1,0,1,0,1,0,0,0,24.39
basketball,v1,Player,321,1,2023,73,5,27,Championship,557,3,3,GD,,Jordin,Canada,Jordin Canada,1,26,3,7,0.429,1,1,1.0,2,6,0.333,2,2,1.0,0,2,2,3,1,0,2,9,364,0.5,0.571,0,1,3,1,0,0,0,0,10.7
basketball,v1,Player,321,1,2023,73,5,27,Championship,566,11,11,GD,,Lexie,Hull,Lexie Hull,1,40,1,6,0.167,1,2,0.5,0,4,0.0,6,7,0.857,3,3,6,1,2,0,1,9,367,0.25,0.496,4,2,1,1,0,0,0,0,13.299999999999999
basketball,v1,Player,321,1,2023,73,5,27,Championship,625,26,26,FWD,,Lydia,Rivers,Lydia Rivers,1,5,0,1,0.0,0,0,,0,1,0.0,0,0,,1,0,1,0,0,0,0,0,292,0.0,0.0,1,0,0,0,0,0,0,0,0.7
basketball,v1,Player,321,1,2023,73,5,27,Championship,241,90,90,GDFD,,MeMe,Jackson,MeMe Jackson,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,300,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,321,1,2023,73,5,27,Championship,229,32,32,CTR,,Akela,Maize,Akela Maize,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,300,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,321,1,2023,73,5,27,Championship,564,0,00,FWD,,NaLyssa,Smith,NaLyssa Smith,1,40,8,16,0.5,1,3,0.333,7,13,0.538,8,11,0.727,2,4,6,1,2,0,1,25,560,0.531,0.6,0,5,2,3,1,0,0,0,30.499999999999996
basketball,v1,Player,321,1,2023,73,5,27,Championship,249,63,63,GD,,CC,Andrews,CC Andrews,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,300,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,321,1,2023,73,5,27,Championship,216,10,10,GD,,Courtney,Williams,Courtney Williams,1,30,7,9,0.778,1,1,1.0,6,8,0.75,1,2,0.5,1,1,2,5,1,1,0,16,617,0.833,0.81,0,1,0,2,0,0,0,0,28.310000000000002
basketball,v1,Player,321,1,2023,73,5,27,Championship,572,28,28,CTR,,Jenna,Staiti,Jenna Staiti,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,300,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,322,0,2023,73,5,28,Championship,205,9,9,GD,,Natasha,Cloud,Natasha Cloud,1,38,6,15,0.4,1,4,0.25,5,11,0.455,2,2,1.0,1,3,4,10,0,0,3,15,447,0.433,0.472,2,2,1,2,0,0,1,0,22.599999999999998
basketball,v1,Player,322,0,2023,73,5,28,Championship,559,17,17,GD,,Allisha,Gray,Allisha Gray,1,39,10,20,0.5,3,6,0.5,7,14,0.5,4,4,1.0,2,9,11,4,0,0,3,27,597,0.575,0.62,1,1,1,1,0,0,1,0,34.5
basketball,v1,Player,322,0,2023,73,5,28,Championship,240,4,4,GD,,Lexie,Brown,Lexie Brown,1,19,4,6,0.667,2,3,0.667,2,3,0.667,0,0,,1,0,1,3,1,0,0,10,430,0.833,0.833,0,0,0,0,0,0,0,0,15.399999999999999
basketball,v1,Player,322,0,2023,73,5,28,Championship,623,40,40,FWD,,Jasmine,Walker,Jasmine Walker,1,28,6,10,0.6,1,4,0.25,5,6,0.833,0,0,,0,9,9,1,1,1,0,13,449,0.65,0.65,2,0,0,0,0,0,0,0,24.7
basketball,v1,Player,322,0,2023,73,5,28,Championship,563,12,12,FWD,,Karisma,Penn,Karisma Penn,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,300,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,322,0,2023,73,5,28,Championship,209,30,30,FWD,,Jessica,Kuster,Jessica Kuster,1,3,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,305,,,0,0,0,0,0,0,0,0,0.3
basketball,v1,Player,322,0,2023,73,5,28,Championship,626,77,77,FWD,,Hope,Elam,Hope Elam,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,300,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,322,0,2023,73,5,28,Championship,238,0,0,GD,,Taj,Cole,Taj Cole,1,21,3,10,0.3,2,4,0.5,1,6,0.167,2,2,1.0,1,2,3,3,0,0,2,10,336,0.4,0.46,1,1,3,1,0,0,0,0,11.399999999999999
basketball,v1,Player,322,0,2023,73,5,28,Championship,568,44,44,FWD,,Caliya,Robinson,Caliya Robinson,1,3,1,2,0.5,0,0,,1,2,0.5,0,0,,1,0,1,0,0,0,0,2,312,0.5,0.5,1,0,0,0,0,0,0,0,3.0999999999999996
basketball,v1,Player,322,0,2023,73,5,28,Championship,560,16,16,FWD,,Naz,Hillmon,Naz Hillmon,1,37,9,18,0.5,2,4,0.5,7,14,0.5,10,11,0.909,3,9,12,2,2,2,1,30,731,0.556,0.657,2,7,1,1,0,1,1,0,57.64
basketball,v1,Player,322,0,2023,73,5,28,Championship,207,1,1,GDFD,,Ty,Young,Ty Young,1,12,1,1,1.0,0,0,,1,1,1.0,0,2,0.0,1,1,2,1,0,0,0,2,321,1.0,0.532,1,0,0,1,0,0,0,0,3.3
basketball,v1,Player,320,1,2023,73,5,28,Championship,567,36,36,GD,,Suriya,McGuire,Suriya McGuire,1,2,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,0,37,,,1,0,0,0,0,0,0,0,-0.7
basketball,v1,Player,320,1,2023,73,5,28,Championship,624,69,69,GD,,Kierstan,Bell,Kierstan Bell,1,32,4,10,0.4,0,4,0.0,4,6,0.667,0,0,,1,6,7,2,0,0,0,8,126,0.4,0.4,1,0,0,1,0,0,0,0,13.499999999999998
basketball,v1,Player,320,1,2023,73,5,28,Championship,562,7,7,GDFD,,Whitney,Knight,Whitney Knight,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,50,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,320,1,2023,73,5,28,Championship,211,99,99,GD,,Odyssey,Sims,Odyssey Sims,1,38,14,27,0.519,1,3,0.333,13,24,0.542,9,9,1.0,1,6,7,6,2,0,5,38,428,0.537,0.614,0,5,1,4,0,0,0,0,46.9
basketball,v1,Player,320,1,2023,73,5,28,Championship,561,31,31,FWD,,N'dea,Jones,N'dea Jones,1,25,5,9,0.556,0,0,,5,9,0.556,2,3,0.667,3,5,8,0,0,2,1,12,153,0.556,0.581,4,2,1,0,0,0,0,0,24.620000000000005
basketball,v1,Player,320,1,2023,73,5,28,Championship,210,5,5,GD,,Essence,Carson,Essence Carson,1,31,4,9,0.444,3,6,0.5,1,3,0.333,1,2,0.5,1,3,4,1,1,1,1,12,143,0.611,0.607,0,1,2,0,0,0,0,0,19.11
basketball,v1,Player,320,1,2023,73,5,28,Championship,225,30,15,GD,,Rebecca,Harris,Rebecca Harris,1,6,0,3,0.0,0,0,,0,3,0.0,0,0,,0,2,2,0,1,0,0,0,32,0.0,0.0,0,0,1,0,0,0,0,0,1.2000000000000002
basketball,v1,Player,320,1,2023,73,5,28,Championship,250,3,3,FWD,,Danni,McCray,Danni McCray,1,8,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,1,0,0,60,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,320,1,2023,73,5,28,Championship,556,13,13,FWD,,Kristi,Bellock,Kristi Bellock,1,15,4,5,0.8,0,0,,4,5,0.8,0,0,,0,3,3,1,0,0,1,8,127,0.8,0.8,1,0,0,0,0,0,0,0,10.2
basketball,v1,Player,320,1,2023,73,5,28,Championship,206,51,51,GD,,Sydney,Colson,Sydney Colson,1,34,2,9,0.222,0,2,0.0,2,7,0.286,4,4,1.0,0,3,3,7,2,1,2,8,135,0.222,0.372,3,2,1,1,0,0,0,0,18.610000000000003
basketball,v1,Player,320,1,2023,73,5,28,Championship,232,24,24,GD,,Destinee,Walker,Destinee Walker,1,9,0,2,0.0,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,1,0,-4,0.0,0.0,1,0,0,0,1,0,0,0,-1.0
